specimen1	bone1	side1	specimen2	bone2	side2	shape_difference
LACM_84251REP2	pelvic	left	USNM_550422	pelvic	right	1.624141
LACM_84251REP2	pelvic	left	USNM_550837	pelvic	left	1.822929
LACM_84251REP2	pelvic	left	USNM_550837	pelvic	right	1.833309
LACM_84251REP2	pelvic	left	USNM_550919	pelvic	left	2.096744
LACM_84251REP2	pelvic	left	USNM_550919	pelvic	right	2.148498
LACM_84251REP2	pelvic	left	USNM_550995	pelvic	left	1.564710
LACM_84251REP2	pelvic	left	USNM_550995	pelvic	right	1.592907
LACM_84251REP2	pelvic	left	USNM_571051	pelvic	left	1.658969
LACM_84251REP2	pelvic	left	USNM_571051	pelvic	right	1.768692
LACM_84251REP2	pelvic	left	USNM_571086	pelvic	left	2.017163
LACM_84251REP2	pelvic	left	USNM_571086	pelvic	right	1.909598
LACM_84251REP2	pelvic	left	USNM_571268	pelvic	left	2.051323
LACM_84251REP2	pelvic	left	USNM_571268	pelvic	right	2.000262
LACM_84251REP2	pelvic	left	USNM_571327	pelvic	left	1.449426
LACM_84251REP2	pelvic	left	USNM_571327	pelvic	right	1.409487
LACM_84251REP2	pelvic	left	USNM_571388	pelvic	left	1.794107
LACM_84251REP2	pelvic	left	USNM_571388	pelvic	right	1.801862
LACM_84251REP2	pelvic	left	USNM_571390	pelvic	left	1.356646
LACM_84251REP2	pelvic	left	USNM_571390	pelvic	right	1.619657
LACM_84251REP2	pelvic	left	USNM_571521	pelvic	left	1.644063
LACM_84251REP2	pelvic	left	USNM_571521	pelvic	right	1.814171
LACM_84251REP2	pelvic	left	USNM_571709	pelvic	left	1.370481
LACM_84251REP2	pelvic	left	USNM_571709	pelvic	right	1.259365
LACM_84251REP2	pelvic	left	USNM_571723	pelvic	left	1.684796
LACM_84251REP2	pelvic	left	USNM_571723	pelvic	right	1.639296
LACM_84251REP2	pelvic	left	USNM_572629	pelvic	left	1.705457
LACM_84251REP2	pelvic	left	USNM_572629	pelvic	right	1.728043
LACM_84251REP2	pelvic	left	USNM_572632	pelvic	left	1.685806
LACM_84251REP2	pelvic	left	USNM_572632	pelvic	right	1.752307
LACM_84251REP2	pelvic	left	USNM_572775	pelvic	left	1.982048
LACM_84251REP2	pelvic	left	USNM_572775	pelvic	right	2.012843
LACM_84251REP2	pelvic	left	USNM_572776	pelvic	left	1.483005
LACM_84251REP2	pelvic	left	USNM_572776	pelvic	right	1.575853
LACM_84251REP2	pelvic	left	USNM_572777	pelvic	left	1.848993
LACM_84251REP2	pelvic	left	USNM_572777	pelvic	right	1.830248
LACM_84251REP2	pelvic	left	USNM_572785	pelvic	left	1.537572
LACM_84251REP2	pelvic	left	USNM_572785	pelvic	right	1.503366
LACM_84251REP2	pelvic	left	USNM_572859	pelvic	left	2.198897
LACM_84251REP2	pelvic	left	USNM_572859	pelvic	right	2.128836
LACM_84251REP2	pelvic	left	USNM_572871	pelvic	right	1.881440
LACM_84251REP2	pelvic	left	USNM_572949	pelvic	left	2.079877
LACM_84251REP2	pelvic	left	USNM_572949	pelvic	right	2.066464
LACM_84251REP2	pelvic	left	USNM_572980	pelvic	left	1.630739
LACM_84251REP2	pelvic	left	USNM_572980	pelvic	right	1.567089
LACM_84251REP2	pelvic	left	USNM_593406	pelvic	left	2.020265
LACM_84251REP2	pelvic	left	USNM_593406	pelvic	right	1.974562
LACM_84251REP2	pelvic	left	USNM_A20971	pelvic	left	2.191357
LACM_84251REP2	pelvic	left	USNM_A20971	pelvic	right	2.455216
LACM_84251REP2	pelvic	left	USNM_A49599	pelvic	left	2.124014
LACM_84251REP2	pelvic	left	USNM_A49599	pelvic	right	2.291094
LACM_84251REP2	pelvic	left	UWBM_35430	pelvic	left	1.460543
LACM_84251REP2	pelvic	right	LACM_84251	pelvic	left	1.111505
LACM_84251REP2	pelvic	right	LACM_84251	pelvic	right	0.494351
LACM_84251REP2	pelvic	right	LACM_84252REP2	pelvic	left	1.597215
LACM_84251REP2	pelvic	right	LACM_84252REP2	pelvic	right	2.166859
LACM_84251REP2	pelvic	right	LACM_84252	pelvic	left	1.997424
LACM_84251REP2	pelvic	right	LACM_84252	pelvic	right	2.171988
LACM_84251REP2	pelvic	right	LACM_84254REP2	pelvic	left	1.716777
LACM_84251REP2	pelvic	right	LACM_84254REP2	pelvic	right	1.783613
LACM_84251REP2	pelvic	right	LACM_84254	pelvic	left	1.639469
LACM_84251REP2	pelvic	right	LACM_84254	pelvic	right	1.674173
LACM_84251REP2	pelvic	right	LACM_84267REP2	pelvic	left	1.899687
LACM_84251REP2	pelvic	right	LACM_84267REP2	pelvic	right	1.953665
LACM_84251REP2	pelvic	right	LACM_84267	pelvic	left	1.827017
LACM_84251REP2	pelvic	right	LACM_84267	pelvic	right	1.911256
LACM_84251REP2	pelvic	right	LACM_84271	pelvic	left	1.767085
LACM_84251REP2	pelvic	right	LACM_84271	pelvic	right	1.887576
LACM_84251REP2	pelvic	right	LACM_84284	pelvic	left	1.353977
LACM_84251REP2	pelvic	right	LACM_84284	pelvic	right	1.453305
LACM_84251REP2	pelvic	right	LACM_85995	pelvic	left	1.485105
LACM_84251REP2	pelvic	right	LACM_85995	pelvic	right	1.660224
LACM_84251REP2	pelvic	right	LACM_86004REP2	pelvic	left	1.620916
LACM_84251REP2	pelvic	right	LACM_86004REP2	pelvic	right	1.727224
LACM_84251REP2	pelvic	right	LACM_86004	pelvic	left	1.702933
LACM_84251REP2	pelvic	right	LACM_86004	pelvic	right	1.709499
LACM_84251REP2	pelvic	right	LACM_88951REP2	pelvic	left	1.990911
LACM_84251REP2	pelvic	right	LACM_88951REP2	pelvic	right	1.842346
LACM_84251REP2	pelvic	right	LACM_88951	pelvic	left	1.979403
LACM_84251REP2	pelvic	right	LACM_88951	pelvic	right	1.746564
LACM_84251REP2	pelvic	right	LACM_88979	pelvic	left	1.460453
LACM_84251REP2	pelvic	right	LACM_88979	pelvic	right	1.593303
LACM_84251REP2	pelvic	right	LACM_88987REP2	pelvic	left	1.762014
LACM_84251REP2	pelvic	right	LACM_88987REP2	pelvic	right	1.893806
LACM_84251REP2	pelvic	right	LACM_88987	pelvic	left	1.763315
LACM_84251REP2	pelvic	right	LACM_88987	pelvic	right	1.871664
LACM_84251REP2	pelvic	right	LACM_88999	pelvic	left	2.050441
LACM_84251REP2	pelvic	right	LACM_88999	pelvic	right	1.970614
LACM_84251REP2	pelvic	right	LACM_91307	pelvic	left	1.735996
LACM_84251REP2	pelvic	right	LACM_91307	pelvic	right	1.814013
LACM_84251REP2	pelvic	right	LACM_91779REP2	pelvic	left	2.128966
LACM_84251REP2	pelvic	right	LACM_91779REP2	pelvic	right	2.067477
LACM_84251REP2	pelvic	right	LACM_91779	pelvic	left	2.128598
LACM_84251REP2	pelvic	right	LACM_91779	pelvic	right	2.082853
LACM_84251REP2	pelvic	right	LACM_91915	pelvic	left	1.449231
LACM_84251REP2	pelvic	right	LACM_91915	pelvic	right	1.722365
LACM_84251REP2	pelvic	right	LACM_92062	pelvic	left	1.569276
LACM_84251REP2	pelvic	right	LACM_92062	pelvic	right	1.546326
LACM_84251REP2	pelvic	right	LACM_92071	pelvic	left	1.602708
LACM_84251REP2	pelvic	right	LACM_92071	pelvic	right	1.840572
LACM_84251REP2	pelvic	right	LACM_92072	pelvic	left	1.347793
LACM_84251REP2	pelvic	right	LACM_92072	pelvic	right	1.608246
LACM_84251REP2	pelvic	right	LACM_92077	pelvic	left	1.699871
LACM_84251REP2	pelvic	right	LACM_92077	pelvic	right	1.588111
LACM_84251REP2	pelvic	right	LACM_95489	pelvic	left	1.908772
LACM_84251REP2	pelvic	right	LACM_95489	pelvic	right	1.761543
LACM_84251REP2	pelvic	right	LACM_95514	pelvic	left	1.916313
LACM_84251REP2	pelvic	right	LACM_95514	pelvic	right	1.949334
LACM_84251REP2	pelvic	right	LACM_95689	pelvic	left	1.926875
LACM_84251REP2	pelvic	right	LACM_95689	pelvic	right	1.942368
LACM_84251REP2	pelvic	right	LACM_95828	pelvic	left	1.873338
LACM_84251REP2	pelvic	right	LACM_95828	pelvic	right	1.851930
LACM_84251REP2	pelvic	right	LACM_96366	pelvic	left	1.842513
LACM_84251REP2	pelvic	right	LACM_96366	pelvic	right	1.684671
LACM_84251REP2	pelvic	right	LACM_96383	pelvic	left	1.455271
LACM_84251REP2	pelvic	right	LACM_96383	pelvic	right	1.733421
LACM_84251REP2	pelvic	right	LACM_96487	pelvic	left	1.885961
LACM_84251REP2	pelvic	right	LACM_97203	pelvic	right	1.884954
LACM_84251REP2	pelvic	right	LACM_97204	pelvic	left	1.736318
LACM_84251REP2	pelvic	right	LACM_97204	pelvic	right	1.911454
LACM_84251REP2	pelvic	right	LACM_97207	pelvic	left	1.399886
LACM_84251REP2	pelvic	right	LACM_97207	pelvic	right	1.372236
LACM_84251REP2	pelvic	right	LACM_97405	pelvic	left	1.869078
LACM_84251REP2	pelvic	right	LACM_97405	pelvic	right	1.912498
LACM_84251REP2	pelvic	right	LACM_97429	pelvic	left	1.854634
LACM_84251REP2	pelvic	right	LACM_97429	pelvic	right	1.681720
LACM_84251REP2	pelvic	right	LACM_97478	pelvic	left	1.996980
LACM_84251REP2	pelvic	right	LACM_97478	pelvic	right	2.074356
LACM_84251REP2	pelvic	right	LACM_97489	pelvic	left	2.014886
LACM_84251REP2	pelvic	right	LACM_97489	pelvic	right	1.915402
LACM_84251REP2	pelvic	right	MAL_03-282	pelvic	left	1.861944
LACM_84251REP2	pelvic	right	MAL_03-282	pelvic	right	1.856314
LACM_84251REP2	pelvic	right	MH_03-621	pelvic	left	2.233314
LACM_84251REP2	pelvic	right	MH_03-621	pelvic	right	2.427987
LACM_84251REP2	pelvic	right	MJM_070110	pelvic	left	2.349542
LACM_84251REP2	pelvic	right	MJM_070110	pelvic	right	2.072305
LACM_84251REP2	pelvic	right	UMA_4820	pelvic	left	1.810865
LACM_84251REP2	pelvic	right	UMA_4820	pelvic	right	2.149751
LACM_84251REP2	pelvic	right	UMA_4920	pelvic	left	2.626987
LACM_84251REP2	pelvic	right	UMA_4920	pelvic	right	2.599239
LACM_84251REP2	pelvic	right	USNM_258642	pelvic	left	1.658926
LACM_84251REP2	pelvic	right	USNM_258642	pelvic	right	1.785867
LACM_84251REP2	pelvic	right	USNM_395277	pelvic	left	2.063719
LACM_84251REP2	pelvic	right	USNM_395277	pelvic	right	2.228392
LACM_84251REP2	pelvic	right	USNM_395390	pelvic	left	1.894660
LACM_84251REP2	pelvic	right	USNM_395390	pelvic	right	1.891313
LACM_84251REP2	pelvic	right	USNM_395465	pelvic	left	1.930781
LACM_84251REP2	pelvic	right	USNM_395465	pelvic	right	1.755616
LACM_84251REP2	pelvic	right	USNM_395599	pelvic	left	2.134258
LACM_84251REP2	pelvic	right	USNM_395599	pelvic	right	1.873341
LACM_84251REP2	pelvic	right	USNM_396165	pelvic	left	1.592211
LACM_84251REP2	pelvic	right	USNM_396165	pelvic	right	1.342906
LACM_84251REP2	pelvic	right	USNM_396304	pelvic	left	1.747037
LACM_84251REP2	pelvic	right	USNM_396304	pelvic	right	1.826434
LACM_84251REP2	pelvic	right	USNM_484929	pelvic	left	1.894389
LACM_84251REP2	pelvic	right	USNM_484929	pelvic	right	1.941667
LACM_84251REP2	pelvic	right	USNM_501157	pelvic	left	1.707490
LACM_84251REP2	pelvic	right	USNM_501157	pelvic	right	1.778462
LACM_84251REP2	pelvic	right	USNM_501176	pelvic	left	1.446339
LACM_84251REP2	pelvic	right	USNM_501176	pelvic	right	1.718609
LACM_84251REP2	pelvic	right	USNM_501179	pelvic	left	1.809249
LACM_84251REP2	pelvic	right	USNM_501179	pelvic	right	1.413214
LACM_84251REP2	pelvic	right	USNM_501183	pelvic	left	1.632779
LACM_84251REP2	pelvic	right	USNM_501183	pelvic	right	1.729291
LACM_84251REP2	pelvic	right	USNM_501186	pelvic	left	1.938293
LACM_84251REP2	pelvic	right	USNM_501186	pelvic	right	1.513781
LACM_84251REP2	pelvic	right	USNM_504107	pelvic	left	1.794490
LACM_84251REP2	pelvic	right	USNM_504107	pelvic	right	1.919950
LACM_84251REP2	pelvic	right	USNM_504126	pelvic	left	1.698920
LACM_84251REP2	pelvic	right	USNM_504126	pelvic	right	1.689236
LACM_84251REP2	pelvic	right	USNM_504128	pelvic	left	1.868767
LACM_84251REP2	pelvic	right	USNM_504128	pelvic	right	1.843976
LACM_84251REP2	pelvic	right	USNM_504154	pelvic	left	2.202852
LACM_84251REP2	pelvic	right	USNM_504154	pelvic	right	2.268582
LACM_84251REP2	pelvic	right	USNM_504302	pelvic	left	1.159372
LACM_84251REP2	pelvic	right	USNM_504302	pelvic	right	1.349772
LACM_84251REP2	pelvic	right	USNM_504350	pelvic	left	1.445818
LACM_84251REP2	pelvic	right	USNM_504350	pelvic	right	1.504049
LACM_84251REP2	pelvic	right	USNM_504467	pelvic	left	1.972519
LACM_84251REP2	pelvic	right	USNM_504467	pelvic	right	2.007131
LACM_84251REP2	pelvic	right	USNM_504468	pelvic	left	1.776968
LACM_84251REP2	pelvic	right	USNM_504468	pelvic	right	1.437137
LACM_84251REP2	pelvic	right	USNM_504494	pelvic	left	1.355452
LACM_84251REP2	pelvic	right	USNM_504494	pelvic	right	1.454820
LACM_84251REP2	pelvic	right	USNM_504726	pelvic	left	2.115672
LACM_84251REP2	pelvic	right	USNM_504726	pelvic	right	1.973346
LACM_84251REP2	pelvic	right	USNM_504758	pelvic	left	1.987782
LACM_84251REP2	pelvic	right	USNM_504758	pelvic	right	2.075382
LACM_84251REP2	pelvic	right	USNM_504773	pelvic	left	1.911737
LACM_84251REP2	pelvic	right	USNM_504773	pelvic	right	2.041931
LACM_84251REP2	pelvic	right	USNM_504879	pelvic	left	1.448757
LACM_84251REP2	pelvic	right	USNM_504879	pelvic	right	1.343405
LACM_84251REP2	pelvic	right	USNM_504920	pelvic	left	2.005970
LACM_84251REP2	pelvic	right	USNM_504920	pelvic	right	1.636900
LACM_84251REP2	pelvic	right	USNM_550042	pelvic	left	1.686416
LACM_84251REP2	pelvic	right	USNM_550312	pelvic	left	1.487353
LACM_84251REP2	pelvic	right	USNM_550312	pelvic	right	1.539015
LACM_84251REP2	pelvic	right	USNM_550389	pelvic	left	2.211080
LACM_84251REP2	pelvic	right	USNM_550389	pelvic	right	1.917431
LACM_84251REP2	pelvic	right	USNM_550391	pelvic	left	1.482571
LACM_84251REP2	pelvic	right	USNM_550391	pelvic	right	1.706245
LACM_84251REP2	pelvic	right	USNM_550401	pelvic	left	1.981662
LACM_84251REP2	pelvic	right	USNM_550401	pelvic	right	1.971945
LACM_84251REP2	pelvic	right	USNM_550422	pelvic	left	1.463549
LACM_84251REP2	pelvic	right	USNM_550422	pelvic	right	1.391823
LACM_84251REP2	pelvic	right	USNM_550837	pelvic	left	1.682338
LACM_84251REP2	pelvic	right	USNM_550837	pelvic	right	1.731292
LACM_84251REP2	pelvic	right	USNM_550919	pelvic	left	1.983713
LACM_84251REP2	pelvic	right	USNM_550919	pelvic	right	2.011723
LACM_84251REP2	pelvic	right	USNM_550995	pelvic	left	1.762303
LACM_84251REP2	pelvic	right	USNM_550995	pelvic	right	1.796182
LACM_84251REP2	pelvic	right	USNM_571051	pelvic	left	1.279448
LACM_84251REP2	pelvic	right	USNM_571051	pelvic	right	1.355759
LACM_84251REP2	pelvic	right	USNM_571086	pelvic	left	2.061448
LACM_84251REP2	pelvic	right	USNM_571086	pelvic	right	1.992150
LACM_84251REP2	pelvic	right	USNM_571268	pelvic	left	1.966543
LACM_84251REP2	pelvic	right	USNM_571268	pelvic	right	1.954262
LACM_84251REP2	pelvic	right	USNM_571327	pelvic	left	1.673151
LACM_84251REP2	pelvic	right	USNM_571327	pelvic	right	1.739232
LACM_84251REP2	pelvic	right	USNM_571388	pelvic	left	1.747288
LACM_84251REP2	pelvic	right	USNM_571388	pelvic	right	1.691479
LACM_84251REP2	pelvic	right	USNM_571390	pelvic	left	1.433960
LACM_84251REP2	pelvic	right	USNM_571390	pelvic	right	1.390085
LACM_84251REP2	pelvic	right	USNM_571521	pelvic	left	1.676226
LACM_84251REP2	pelvic	right	USNM_571521	pelvic	right	1.868766
LACM_84251REP2	pelvic	right	USNM_571709	pelvic	left	1.671417
LACM_84251REP2	pelvic	right	USNM_571709	pelvic	right	1.533641
LACM_84251REP2	pelvic	right	USNM_571723	pelvic	left	1.982066
LACM_84251REP2	pelvic	right	USNM_571723	pelvic	right	1.987347
LACM_84251REP2	pelvic	right	USNM_572629	pelvic	left	1.763018
LACM_84251REP2	pelvic	right	USNM_572629	pelvic	right	1.770750
LACM_84251REP2	pelvic	right	USNM_572632	pelvic	left	1.735311
LACM_84251REP2	pelvic	right	USNM_572632	pelvic	right	1.867555
LACM_84251REP2	pelvic	right	USNM_572775	pelvic	left	1.587353
LACM_84251REP2	pelvic	right	USNM_572775	pelvic	right	2.125021
LACM_84251REP2	pelvic	right	USNM_572776	pelvic	left	1.728552
LACM_84251REP2	pelvic	right	USNM_572776	pelvic	right	1.761002
LACM_84251REP2	pelvic	right	USNM_572777	pelvic	left	2.067103
LACM_84251REP2	pelvic	right	USNM_572777	pelvic	right	2.048768
LACM_84251REP2	pelvic	right	USNM_572785	pelvic	left	1.713682
LACM_84251REP2	pelvic	right	USNM_572785	pelvic	right	1.733328
LACM_84251REP2	pelvic	right	USNM_572859	pelvic	left	2.076085
LACM_84251REP2	pelvic	right	USNM_572859	pelvic	right	2.023614
LACM_84251REP2	pelvic	right	USNM_572871	pelvic	right	1.979865
LACM_84251REP2	pelvic	right	USNM_572949	pelvic	left	2.142511
LACM_84251REP2	pelvic	right	USNM_572949	pelvic	right	1.992940
LACM_84251REP2	pelvic	right	USNM_572980	pelvic	left	1.688225
LACM_84251REP2	pelvic	right	USNM_572980	pelvic	right	1.684681
LACM_84251REP2	pelvic	right	USNM_593406	pelvic	left	2.216507
LACM_84251REP2	pelvic	right	USNM_593406	pelvic	right	2.084250
LACM_84251REP2	pelvic	right	USNM_A20971	pelvic	left	2.243876
LACM_84251REP2	pelvic	right	USNM_A20971	pelvic	right	2.525735
LACM_84251REP2	pelvic	right	USNM_A49599	pelvic	left	2.033201
LACM_84251REP2	pelvic	right	USNM_A49599	pelvic	right	2.296934
LACM_84251REP2	pelvic	right	UWBM_35430	pelvic	left	1.564616
LACM_84251REP2	rib	left	LACM_84251REP2	rib	right	0.169908
LACM_84251REP2	rib	left	LACM_84251	rib	left	0.272015
LACM_84251REP2	rib	left	LACM_84251	rib	right	0.298796
LACM_84251REP2	rib	left	LACM_84252REP2	rib	left	0.669201
LACM_84251REP2	rib	left	LACM_84252REP2	rib	right	0.633639
LACM_84251REP2	rib	left	LACM_84252	rib	left	0.685557
LACM_84251REP2	rib	left	LACM_84252	rib	right	0.625427
LACM_84251REP2	rib	left	LACM_84254REP2	rib	left	1.312777
LACM_84251REP2	rib	left	LACM_84254REP2	rib	right	1.291904
LACM_84251REP2	rib	left	LACM_84254	rib	left	0.737421
LACM_84251REP2	rib	left	LACM_84254	rib	right	0.838905
LACM_84251REP2	rib	left	LACM_84267REP2	rib	left	0.788606
LACM_84251REP2	rib	left	LACM_84267REP2	rib	right	0.748248
LACM_84251REP2	rib	left	LACM_84267	rib	left	0.901653
LACM_84251REP2	rib	left	LACM_84267	rib	right	0.842797
LACM_84251REP2	rib	left	LACM_84271	rib	left	0.836472
LACM_84251REP2	rib	left	LACM_84271	rib	right	0.995621
LACM_84251REP2	rib	left	LACM_84284	rib	left	0.912402
LACM_84251REP2	rib	left	LACM_84284	rib	right	0.943123
LACM_84251REP2	rib	left	LACM_85995	rib	left	0.942703
LACM_84251REP2	rib	left	LACM_85995	rib	right	0.943453
LACM_84251REP2	rib	left	LACM_86004REP2	rib	left	0.721967
LACM_84251REP2	rib	left	LACM_86004REP2	rib	right	0.734777
LACM_84251REP2	rib	left	LACM_86004	rib	left	0.858995
LACM_84251REP2	rib	left	LACM_86004	rib	right	0.875955
LACM_84251REP2	rib	left	LACM_88951REP2	rib	left	0.640982
LACM_84251REP2	rib	left	LACM_88951REP2	rib	right	0.716419
LACM_84251REP2	rib	left	LACM_88951	rib	left	0.857200
LACM_84251REP2	rib	left	LACM_88951	rib	right	0.910106
LACM_84251REP2	rib	left	LACM_88979	rib	left	1.073690
LACM_84251REP2	rib	left	LACM_88979	rib	right	1.052201
LACM_84251REP2	rib	left	LACM_88987REP2	rib	left	0.943431
LACM_84251REP2	rib	left	LACM_88987REP2	rib	right	0.978790
LACM_84251REP2	rib	left	LACM_88987	rib	left	0.899933
LACM_84251REP2	rib	left	LACM_88987	rib	right	1.018146
LACM_84251REP2	rib	left	LACM_91307	rib	left	0.729622
LACM_84251REP2	rib	left	LACM_91307	rib	right	0.783064
LACM_84251REP2	rib	left	LACM_91779REP2	rib	left	1.063367
LACM_84251REP2	rib	left	LACM_91779REP2	rib	right	0.936210
LACM_84251REP2	rib	left	LACM_91779	rib	left	1.124467
LACM_84251REP2	rib	left	LACM_91779	rib	right	0.999551
LACM_84251REP2	rib	left	LACM_91915	rib	left	0.961331
LACM_84251REP2	rib	left	LACM_91915	rib	right	0.979991
LACM_84251REP2	rib	left	LACM_92062	rib	left	0.830890
LACM_84251REP2	rib	left	LACM_92062	rib	right	0.876014
LACM_84251REP2	rib	left	LACM_92071	rib	left	0.918857
LACM_84251REP2	rib	left	LACM_92071	rib	right	0.765281
LACM_84251REP2	rib	left	LACM_92072	rib	left	0.893248
LACM_84251REP2	rib	left	LACM_92072	rib	right	0.885062
LACM_84251REP2	rib	left	LACM_92077	rib	left	0.880259
LACM_84251REP2	rib	left	LACM_92077	rib	right	0.954034
LACM_84251REP2	rib	left	LACM_95489	rib	left	0.871541
LACM_84251REP2	rib	left	LACM_95489	rib	right	0.907241
LACM_84251REP2	rib	left	LACM_95514	rib	left	1.131475
LACM_84251REP2	rib	left	LACM_95514	rib	right	0.770034
LACM_84251REP2	rib	left	LACM_95668	rib	left	1.188249
LACM_84251REP2	rib	left	LACM_95668	rib	right	1.106612
LACM_84251REP2	rib	left	LACM_95689	rib	left	1.352035
LACM_84251REP2	rib	left	LACM_95689	rib	right	1.297062
LACM_84251REP2	rib	left	LACM_96366	rib	left	0.976248
LACM_84251REP2	rib	left	LACM_96366	rib	right	0.950033
LACM_84251REP2	rib	left	LACM_96383	rib	left	0.683583
LACM_84251REP2	rib	left	LACM_96383	rib	right	0.633518
LACM_84251REP2	rib	left	LACM_97405	rib	left	1.593132
LACM_84251REP2	rib	left	LACM_97405	rib	right	1.781868
LACM_84251REP2	rib	left	LACM_97429	rib	left	0.583579
LACM_84251REP2	rib	left	LACM_97429	rib	right	0.503438
LACM_84251REP2	rib	left	LACM_97478	rib	left	0.663263
LACM_84251REP2	rib	left	LACM_97478	rib	right	0.752627
LACM_84251REP2	rib	left	LACM_97489	rib	left	0.984533
LACM_84251REP2	rib	left	LACM_97489	rib	right	0.880972
LACM_84251REP2	rib	left	USNM_258642	rib	left	0.867656
LACM_84251REP2	rib	left	USNM_258642	rib	right	0.917277
LACM_84251REP2	rib	left	USNM_395390	rib	left	0.955720
LACM_84251REP2	rib	left	USNM_395390	rib	right	0.855671
LACM_84251REP2	rib	left	USNM_395465	rib	left	0.912568
LACM_84251REP2	rib	left	USNM_395599	rib	left	1.304710
LACM_84251REP2	rib	left	USNM_395599	rib	right	1.354303
LACM_84251REP2	rib	left	USNM_396165	rib	left	1.635672
LACM_84251REP2	rib	left	USNM_396304	rib	left	0.460255
LACM_84251REP2	rib	left	USNM_396304	rib	right	0.508098
LACM_84251REP2	rib	left	USNM_484929	rib	left	1.344738
LACM_84251REP2	rib	left	USNM_484929	rib	right	1.259403
LACM_84251REP2	rib	left	USNM_501157	rib	left	1.203119
LACM_84251REP2	rib	left	USNM_501157	rib	right	1.041921
LACM_84251REP2	rib	left	USNM_501172	rib	left	1.267299
LACM_84251REP2	rib	left	USNM_501172	rib	right	1.271537
LACM_84251REP2	rib	left	USNM_501176	rib	left	1.071417
LACM_84251REP2	rib	left	USNM_501176	rib	right	1.048576
LACM_84251REP2	rib	left	USNM_501179	rib	left	1.107878
LACM_84251REP2	rib	left	USNM_501179	rib	right	1.020149
LACM_84251REP2	rib	left	USNM_501183	rib	left	1.256226
LACM_84251REP2	rib	left	USNM_501183	rib	right	1.215783
